date,part_name,supplier_name,historical_demand,inventory_level,raw_material_cost,machine_utilization,supplier_rating,lead_time,temperature,pressure,labor_hours,energy_cost,maintenance_cost,production_cost,market_price,safety_score,quality_score,procurement_source,safety_risk,decision
2026-11-18,Compressor Unit,Supplier_B,622,826,943.46,75.56,1.33,34,35.38,7.95,7.41,1031.21,190.82,6300.98,5252.41,71,62.58,External,Medium,Procure
2026-11-19,Hydraulic Pump,Supplier_E,630,4926,798.9,42.16,2.24,38,45.29,2.8,4.0,111.27,367.22,3473.79,3299.89,82,83.34,External,Low,Procure
2026-11-20,Brake Plate,Supplier_E,653,2749,1931.42,68.97,2.37,17,38.18,1.59,14.27,392.26,890.13,9418.29,8258.59,84,83.31,External,Low,Procure
2026-11-21,Control Valve,Supplier_D,645,2146,1041.15,91.58,2.48,7,26.48,10.55,5.9,1099.17,899.8,7227.9,7291.74,35,54.47,External,High,Procure
2026-11-22,Hydraulic Pump,Supplier_C,544,2915,1870.62,69.54,2.38,32,59.22,6.89,10.56,526.99,654.21,8482.57,8777.99,79,63.84,External,Medium,Manufacture
2026-11-23,Compressor Unit,Supplier_E,636,974,1248.96,73.14,4.15,23,21.89,7.28,2.91,877.01,804.79,6537.12,6891.5,69,64.47,External,Medium,Procure
2026-11-24,Hydraulic Pump,Supplier_B,611,3379,1458.67,52.11,3.99,20,87.65,7.1,19.87,254.01,87.58,7496.74,7067.76,40,59.5,External,High,Procure
2026-11-25,Compressor Unit,Supplier_C,660,3084,1449.56,87.66,1.02,2,43.89,9.3,10.06,846.21,284.58,7522.26,7205.8,52,60.43,External,High,Procure
2026-11-26,Steel Frame,Supplier_E,789,2278,2444.46,61.53,2.19,21,68.66,2.6,19.98,180.48,363.62,11191.3,11144.77,78,72.02,External,Medium,Procure
2026-11-27,Cooling Fan,Supplier_A,674,3907,1044.24,97.4,3.49,12,76.73,7.75,8.94,889.06,60.2,6182.13,5908.42,49,53.75,External,High,Procure
2026-11-28,Compressor Unit,Supplier_A,646,707,677.67,99.62,1.48,27,39.54,6.16,8.26,456.19,370.42,4740.31,3910.39,70,62.83,External,Medium,Procure
2026-11-29,Bearing Unit,Supplier_A,704,734,2297.12,94.96,1.28,10,72.41,10.87,18.46,612.43,129.08,10686.18,10376.08,50,46.46,External,High,Procure
2026-11-30,Industrial Sensor,Supplier_E,687,4679,602.13,45.09,4.31,8,78.27,6.72,7.93,282.89,489.8,4158.17,4357.83,37,61.67,InHouse,High,Procure
2026-12-01,Motor Shaft,Supplier_D,688,2827,2119.17,59.99,2.81,21,36.89,11.37,9.78,790.63,53.76,8675.84,8446.03,38,56.56,External,High,Procure
2026-12-02,Bearing Unit,Supplier_E,699,1174,545.49,96.71,4.42,22,89.47,4.89,3.41,471.32,279.88,3601.44,3483.9,32,55.59,External,High,Procure
2026-12-03,Gear Assembly,Supplier_B,767,2014,1715.07,88.27,4.29,13,21.45,11.64,19.2,521.71,786.34,9115.09,8854.96,30,59.95,External,High,Procure
2026-12-04,Brake Plate,Supplier_A,627,688,546.24,94.67,4.57,12,35.19,10.63,3.53,817.41,231.1,4597.55,5768.42,31,55.44,External,High,Procure
2026-12-05,Steel Frame,Supplier_E,702,3331,2323.1,74.35,1.19,17,74.6,7.43,15.88,296.75,105.12,9865.79,9928.51,61,59.04,External,Medium,Procure
2026-12-06,Motor Shaft,Supplier_A,642,2404,1499.52,68.82,1.74,9,33.59,4.89,11.7,1037.21,262.27,7283.71,7395.57,82,67.24,External,Low,Manufacture
2026-12-07,Control Valve,Supplier_B,711,3938,957.33,46.39,2.18,12,68.88,5.14,3.11,913.22,753.42,5495.54,5209.82,77,65.91,External,Medium,Procure
2026-12-08,Brake Plate,Supplier_D,648,2073,522.74,90.37,1.54,9,79.89,9.5,2.03,735.5,549.11,4568.73,4805.31,56,49.01,External,High,Procure
2026-12-09,Brake Plate,Supplier_D,674,2155,1053.74,84.71,2.94,30,87.14,7.39,18.84,241.17,548.16,7426.33,7475.35,46,54.46,External,High,Procure
2026-12-10,Hydraulic Pump,Supplier_D,682,3580,1821.55,43.53,4.2,6,53.2,5.42,15.36,855.82,50.49,8166.08,7295.47,91,70.22,External,Low,Procure
2026-12-11,Hydraulic Pump,Supplier_A,743,2179,1085.39,52.56,4.8,25,87.98,8.0,14.36,119.91,451.33,6053.76,6801.93,56,57.85,External,High,Procure
2026-12-12,Gear Assembly,Supplier_E,743,3152,766.02,73.44,4.56,28,48.81,9.07,9.89,984.84,275.78,5824.57,5769.68,35,58.23,External,High,Procure
2026-12-13,Steel Frame,Supplier_C,649,4582,1528.04,81.06,2.83,10,35.27,1.25,6.3,434.18,335.78,7298.57,7566.58,66,73.93,External,Medium,Procure
2026-12-14,Compressor Unit,Supplier_B,711,1351,1160.99,48.26,3.55,28,55.97,1.99,14.24,228.93,558.88,6374.71,6057.37,76,77.32,External,Medium,Procure
2026-12-15,Cooling Fan,Supplier_A,679,3895,581.35,54.69,1.92,29,65.49,2.04,12.95,280.94,793.19,5480.55,5704.07,68,75.7,External,Medium,Procure
2026-12-16,Motor Shaft,Supplier_B,658,3922,554.17,51.59,2.61,36,52.06,3.55,15.07,1159.45,204.41,5457.38,5790.49,91,77.06,External,Low,Manufacture
2026-12-17,Industrial Sensor,Supplier_A,708,4402,1827.16,53.2,4.48,11,59.69,5.7,8.58,951.21,702.99,8651.06,7918.89,73,65.73,External,Medium,Procure
2026-12-18,Industrial Sensor,Supplier_D,707,3489,2441.75,95.24,1.12,21,49.15,9.84,19.76,361.66,91.57,10762.78,11023.53,40,53.72,External,High,Procure
2026-12-19,Steel Frame,Supplier_B,833,1880,736.12,82.95,3.13,38,56.73,4.86,3.21,1159.81,327.72,5304.73,5251.14,63,71.25,External,Medium,Procure
2026-12-20,Hydraulic Pump,Supplier_C,747,2704,1978.24,84.23,4.49,26,86.68,1.19,3.43,254.13,236.08,6999.1,6485.06,48,66.75,External,High,Procure
2026-12-21,Cooling Fan,Supplier_D,669,3788,401.5,87.64,1.49,18,54.99,6.32,18.5,906.88,828.25,6440.85,7277.26,65,61.51,External,Medium,Procure
2026-12-22,Hydraulic Pump,Supplier_D,708,4988,1077.62,61.39,4.93,4,37.72,11.96,13.66,822.41,201.3,6374.33,5907.71,48,55.49,InHouse,High,Procure
2026-12-23,Industrial Sensor,Supplier_C,783,1824,1365.38,86.03,1.05,15,73.11,4.84,7.87,1003.62,541.84,7081.2,7198.01,75,64.17,External,Medium,Manufacture
2026-12-24,Bearing Unit,Supplier_C,834,2884,818.12,98.7,4.54,23,43.63,11.57,15.72,519.87,190.07,6356.73,5736.47,45,48.51,External,High,Procure
2026-12-25,Cooling Fan,Supplier_D,672,3819,1418.03,81.9,2.41,6,77.13,2.11,10.15,542.02,452.46,7601.64,7051.0,33,73.87,External,High,Procure
2026-12-26,Gear Assembly,Supplier_C,662,1777,2230.01,65.01,1.53,7,23.98,2.9,2.38,787.02,401.39,8588.2,9117.79,84,76.08,External,Low,Manufacture
2026-12-27,Motor Shaft,Supplier_D,834,548,2372.21,82.98,1.63,15,43.25,8.97,13.72,538.03,85.15,9354.14,9178.59,69,57.99,External,Medium,Procure
2026-12-28,Bearing Unit,Supplier_E,771,4787,431.28,94.05,3.8,9,26.61,6.51,6.38,145.49,751.99,5121.03,5842.26,64,65.06,External,Medium,Procure
2026-12-29,Industrial Sensor,Supplier_A,718,181,825.25,47.73,4.48,30,25.97,9.42,4.08,902.68,713.1,5374.82,5168.67,38,75.23,External,High,Procure
2026-12-30,Brake Plate,Supplier_E,784,1506,2452.01,55.92,3.56,28,66.09,10.5,6.05,805.04,286.18,9689.73,9461.88,47,54.13,External,High,Procure
2026-12-31,Bearing Unit,Supplier_A,645,1580,821.96,95.16,4.71,30,46.97,3.76,10.57,566.08,571.9,6696.43,6315.83,65,69.58,External,Medium,Procure
2027-01-01,Cooling Fan,Supplier_A,767,1179,1793.23,96.77,4.37,8,81.0,8.51,2.9,433.11,358.27,8125.44,7879.29,43,52.53,External,High,Procure
2027-01-02,Steel Frame,Supplier_E,785,3698,782.94,69.05,1.04,35,56.15,7.68,17.9,452.8,703.84,6768.6,7077.92,79,56.46,External,Medium,Manufacture
2027-01-03,Gear Assembly,Supplier_A,815,4614,1019.64,62.47,3.68,35,40.67,10.48,12.08,915.13,638.61,6568.92,6612.25,52,59.68,External,High,Procure
2027-01-04,Cooling Fan,Supplier_A,731,4283,639.94,56.97,2.22,26,70.46,5.73,7.27,902.08,126.9,4719.02,4565.45,75,66.8,External,Medium,Procure
2027-01-05,Bearing Unit,Supplier_D,783,3780,2169.49,69.93,2.82,30,63.68,1.57,14.37,1000.81,767.56,9643.67,9988.77,62,73.49,External,Medium,Procure
2027-01-06,Hydraulic Pump,Supplier_A,741,2803,2230.09,96.07,1.38,35,75.97,7.32,16.48,938.4,202.51,10566.87,10842.09,54,58.78,External,High,Procure
2027-01-07,Bearing Unit,Supplier_C,798,4410,882.9,48.99,2.13,38,65.05,11.55,13.05,933.74,197.99,5871.21,5731.43,30,54.83,External,High,Procure
2027-01-08,Industrial Sensor,Supplier_A,749,3856,2094.26,65.19,3.53,11,31.69,1.16,5.64,376.95,673.68,8556.52,9318.73,85,75.98,External,Low,Manufacture
2027-01-09,Cooling Fan,Supplier_B,774,1858,1023.96,94.7,1.87,20,66.92,3.64,3.99,211.77,205.76,5412.35,4641.47,60,58.55,External,Medium,Procure
2027-01-10,Brake Plate,Supplier_D,751,2699,427.74,60.95,3.59,31,47.41,4.48,17.48,937.93,154.04,5345.53,5548.48,85,74.85,External,Low,Manufacture
2027-01-11,Compressor Unit,Supplier_D,828,2650,1943.58,86.08,4.69,34,52.42,9.42,6.22,208.48,335.25,7451.38,7389.97,50,59.02,External,High,Procure
2027-01-12,Brake Plate,Supplier_A,841,3953,1571.83,63.36,1.02,12,84.51,4.56,2.36,1180.32,762.91,7197.45,7448.88,56,65.57,External,High,Procure
2027-01-13,Industrial Sensor,Supplier_B,795,2846,831.08,88.3,4.14,28,45.2,3.63,13.57,1062.6,200.29,6667.8,6719.98,64,65.93,External,Medium,Procure
2027-01-14,Motor Shaft,Supplier_B,810,2392,781.9,98.86,3.57,3,62.84,8.13,4.75,686.81,338.21,5315.89,5447.28,71,54.34,External,Medium,Manufacture
2027-01-15,Bearing Unit,Supplier_D,747,1601,2443.93,63.27,1.19,5,45.44,1.51,19.84,487.4,293.32,9750.08,8855.69,85,86.25,External,Low,Procure
2027-01-16,Control Valve,Supplier_E,801,4504,2183.75,90.71,4.16,13,26.63,2.88,17.66,679.53,352.65,10421.45,10534.48,67,72.0,External,Medium,Procure
2027-01-17,Bearing Unit,Supplier_B,816,330,2062.54,99.31,1.9,12,51.75,5.49,12.95,907.73,657.13,10121.58,10642.82,78,62.57,External,Medium,Manufacture
2027-01-18,Gear Assembly,Supplier_A,939,4350,494.44,99.03,2.06,1,61.79,4.91,17.01,931.96,394.65,6439.06,6137.12,64,55.44,External,Medium,Procure
2027-01-19,Industrial Sensor,Supplier_C,774,1298,1936.93,66.03,1.37,19,48.53,4.82,10.47,181.03,695.64,8345.23,8843.28,94,71.22,External,Low,Manufacture
2027-01-20,Gear Assembly,Supplier_E,893,214,693.44,69.15,3.14,29,47.35,2.19,16.19,985.34,594.34,6502.3,6325.66,93,76.88,External,Low,Procure
2027-01-21,Brake Plate,Supplier_A,875,1513,2447.99,58.2,2.99,39,77.43,4.97,13.64,805.65,356.93,10406.56,10110.18,45,65.1,External,High,Procure
2027-01-22,Brake Plate,Supplier_A,846,4506,319.81,58.84,2.39,25,22.08,9.78,2.52,144.64,417.4,2619.53,2334.76,35,64.73,External,High,Procure
2027-01-23,Steel Frame,Supplier_E,916,1092,1009.92,69.55,1.68,16,40.69,5.55,19.08,444.48,648.08,7051.28,6540.83,96,70.41,External,Low,Procure
2027-01-24,Motor Shaft,Supplier_C,856,2447,1185.89,52.03,4.35,17,76.82,7.45,17.5,661.71,504.54,7044.15,7080.05,46,62.4,External,High,Procure
2027-01-25,Gear Assembly,Supplier_E,860,1141,2095.67,82.67,4.51,28,84.44,2.8,19.16,307.3,788.09,10340.27,10028.25,45,68.61,External,High,Procure
2027-01-26,Cooling Fan,Supplier_D,843,111,1962.31,72.18,3.16,39,48.86,1.77,15.16,270.76,843.21,9331.08,9057.36,80,70.74,External,Low,Procure
2027-01-27,Industrial Sensor,Supplier_A,904,3776,1062.48,93.88,1.98,5,82.22,10.68,9.42,115.71,660.05,6272.02,5929.87,47,47.83,External,High,Procure
2027-01-28,Gear Assembly,Supplier_D,901,4925,1500.79,88.63,1.38,1,33.93,4.65,5.73,1102.71,890.83,8201.79,8365.35,63,69.58,External,Medium,Procure
2027-01-29,Brake Plate,Supplier_D,826,3165,2121.87,59.35,4.47,3,35.5,4.85,5.24,161.72,557.06,7953.44,7320.56,82,73.42,External,Low,Procure
2027-01-30,Gear Assembly,Supplier_D,798,2136,241.86,70.35,1.38,24,79.23,10.65,4.61,502.61,83.86,3331.1,3627.18,54,49.49,External,High,Procure
2027-01-31,Industrial Sensor,Supplier_C,851,3146,2045.01,85.03,1.05,29,83.23,8.79,5.97,326.35,479.12,8300.13,8551.18,32,55.67,External,High,Procure
2027-02-01,Brake Plate,Supplier_A,827,2450,2377.86,51.59,2.88,15,35.6,9.32,11.91,915.14,245.51,9329.76,9583.97,42,61.45,External,High,Procure
2027-02-02,Control Valve,Supplier_D,863,640,273.75,41.9,3.93,4,24.15,8.5,14.31,877.9,333.66,4215.0,3724.71,79,68.32,External,Medium,Procure
2027-02-03,Industrial Sensor,Supplier_D,924,2960,304.84,91.14,2.83,1,26.32,2.16,7.65,986.84,466.56,5035.17,5154.46,63,73.46,External,Medium,Procure
2027-02-04,Bearing Unit,Supplier_D,850,176,992.38,48.25,1.21,15,38.3,11.54,11.88,778.49,300.79,6168.29,6820.03,40,63.08,External,High,Procure
2027-02-05,Brake Plate,Supplier_B,872,3167,401.87,93.36,3.76,24,73.3,11.0,8.14,750.82,313.18,4957.9,4354.06,50,45.77,External,High,Procure
2027-02-06,Bearing Unit,Supplier_A,879,123,1302.33,94.82,3.57,31,55.7,3.6,14.54,547.82,391.71,7720.57,7811.12,64,60.58,External,Medium,Procure
2027-02-07,Compressor Unit,Supplier_D,917,775,1876.03,67.64,3.73,20,51.89,9.84,19.79,799.99,293.49,9340.23,8783.2,31,60.28,External,High,Procure
2027-02-08,Compressor Unit,Supplier_C,780,2494,1503.87,88.41,1.84,10,60.89,5.5,14.4,226.73,194.08,7918.68,7781.97,65,56.85,External,Medium,Procure
2027-02-09,Brake Plate,Supplier_B,857,4367,651.79,61.79,4.18,11,82.32,8.52,3.06,852.96,700.73,4417.91,4401.62,54,59.16,InHouse,High,Procure
2027-02-10,Industrial Sensor,Supplier_B,896,3498,1706.07,91.5,2.92,18,26.33,2.82,10.59,214.29,385.93,7823.55,7506.89,64,73.28,External,Medium,Procure
2027-02-11,Steel Frame,Supplier_E,943,2859,1775.17,89.48,3.15,34,68.63,6.92,15.87,1047.91,756.99,10368.82,9993.52,60,62.85,External,Medium,Procure
2027-02-12,Brake Plate,Supplier_C,869,588,2344.63,44.71,3.18,28,84.88,2.39,11.76,656.25,800.31,9974.37,10102.42,54,75.26,External,High,Procure
2027-02-13,Bearing Unit,Supplier_E,810,1585,537.63,74.96,2.15,38,34.93,6.9,19.12,683.39,688.32,6569.44,6064.37,70,64.42,External,Medium,Procure
2027-02-14,Compressor Unit,Supplier_B,924,3759,1792.37,78.4,2.0,16,78.64,3.68,2.99,743.34,387.17,7392.42,7650.66,35,65.74,External,High,Procure
2027-02-15,Steel Frame,Supplier_E,870,3335,2296.28,40.05,1.02,24,68.86,5.98,7.24,953.66,663.12,8951.3,9822.11,76,72.43,External,Medium,Manufacture
2027-02-16,Cooling Fan,Supplier_E,847,2519,1353.6,98.8,2.59,39,21.01,8.35,5.97,626.32,181.94,6910.56,6271.64,70,61.38,External,Medium,Procure
2027-02-17,Cooling Fan,Supplier_E,875,3595,1032.14,64.39,2.94,12,36.21,10.65,15.82,570.35,611.95,7581.17,6912.27,36,60.04,External,High,Procure
2027-02-18,Control Valve,Supplier_D,897,856,592.72,71.04,3.97,7,62.41,2.82,11.43,417.17,395.13,5393.79,4636.0,75,74.62,External,Medium,Procure
2027-02-19,Compressor Unit,Supplier_B,880,2624,2193.61,51.69,1.27,36,55.17,10.83,4.49,240.84,607.3,8172.36,7934.21,49,56.54,External,High,Procure
2027-02-20,Brake Plate,Supplier_E,811,4350,1106.77,76.66,4.7,17,56.96,5.29,7.14,309.38,691.57,6111.3,6540.34,64,61.0,InHouse,Medium,Procure
2027-02-21,Brake Plate,Supplier_C,952,356,2327.23,88.64,2.06,4,36.24,10.28,11.41,100.58,528.28,9440.04,9913.94,36,50.34,External,High,Procure
2027-02-22,Control Valve,Supplier_D,971,1879,2149.84,75.15,2.47,37,67.25,6.64,19.93,1056.36,596.11,10862.63,11073.27,62,65.92,External,Medium,Procure
2027-02-23,Brake Plate,Supplier_B,945,4869,1066.27,87.28,1.19,33,38.65,10.48,8.56,941.45,231.5,6910.1,7010.29,31,53.31,External,High,Procure
2027-02-24,Industrial Sensor,Supplier_B,867,2215,1520.0,83.87,3.61,19,47.26,8.29,4.82,340.55,553.79,7437.95,8075.85,60,58.57,External,Medium,Procure
2027-02-25,Steel Frame,Supplier_A,911,3448,262.5,54.26,3.84,26,45.82,6.6,10.95,102.63,441.4,3343.53,3098.88,67,69.43,External,Medium,Procure
2027-02-26,Steel Frame,Supplier_B,921,4868,805.41,66.15,4.72,11,67.04,4.44,7.58,641.33,413.84,4612.27,4891.66,66,65.58,InHouse,Medium,Procure
2027-02-27,Gear Assembly,Supplier_E,951,1572,1833.63,48.92,2.35,31,26.32,11.66,12.19,553.83,398.77,7902.65,8895.32,39,66.52,External,High,Procure
2027-02-28,Gear Assembly,Supplier_A,955,358,1759.2,42.52,2.03,1,34.39,9.81,10.4,953.61,314.29,8082.6,8699.56,43,70.18,External,High,Procure
2027-03-01,Industrial Sensor,Supplier_B,894,4175,1012.75,43.78,3.9,36,34.03,5.19,14.41,543.19,309.53,5818.21,5257.76,88,77.6,External,Low,Procure
2027-03-02,Motor Shaft,Supplier_D,933,406,2059.8,96.55,3.83,29,27.59,2.83,18.46,1050.52,644.75,11126.77,10837.22,70,70.72,External,Medium,Procure
2027-03-03,Cooling Fan,Supplier_B,951,1218,742.42,99.07,4.75,25,34.53,9.57,5.61,205.42,524.13,4902.75,5919.67,30,54.09,External,High,Procure
2027-03-04,Steel Frame,Supplier_D,998,3117,1260.92,45.7,1.82,18,62.49,11.89,16.78,502.44,75.46,6569.57,6281.76,48,54.41,External,High,Procure
2027-03-05,Brake Plate,Supplier_B,965,4441,1286.82,60.11,3.82,3,71.25,4.07,19.09,1127.33,91.25,7692.03,8491.24,73,69.84,External,Medium,Manufacture
2027-03-06,Hydraulic Pump,Supplier_B,971,2880,983.88,46.87,1.27,18,66.22,11.07,8.72,112.9,534.6,5045.17,4829.33,47,56.87,External,High,Procure
2027-03-07,Gear Assembly,Supplier_E,940,1758,2395.73,90.05,2.92,7,53.26,2.38,4.05,529.87,769.34,9636.44,9536.96,71,70.9,External,Medium,Procure
2027-03-08,Hydraulic Pump,Supplier_B,1001,286,1802.37,69.78,1.48,28,23.67,11.47,16.79,385.67,87.38,8596.66,8137.74,51,56.59,External,High,Procure
2027-03-09,Gear Assembly,Supplier_E,958,1897,1440.16,77.28,3.61,17,87.13,9.2,14.62,685.05,481.13,7940.75,7567.16,57,48.79,External,High,Procure
2027-03-10,Cooling Fan,Supplier_A,902,1024,1374.18,72.39,3.41,25,31.77,4.81,5.83,406.64,773.47,6422.02,6324.31,89,73.95,External,Low,Procure
2027-03-11,Bearing Unit,Supplier_B,1005,884,566.38,82.62,1.2,18,66.79,4.35,10.01,1056.9,53.78,4924.05,5016.32,77,64.27,External,Medium,Manufacture
2027-03-12,Steel Frame,Supplier_E,975,3544,1056.03,59.15,2.28,3,83.9,8.08,12.4,1130.85,284.42,7051.09,6849.8,53,61.29,External,High,Procure
2027-03-13,Control Valve,Supplier_D,924,3296,1747.38,48.25,2.58,25,68.84,7.53,5.06,1034.05,831.93,7562.14,7912.26,62,67.86,External,Medium,Procure
2027-03-14,Control Valve,Supplier_A,924,1460,2326.51,41.06,1.99,7,35.26,11.11,14.87,538.42,119.25,9234.24,9034.08,33,62.93,External,High,Procure
2027-03-15,Bearing Unit,Supplier_A,960,440,2077.87,66.74,1.15,10,42.11,9.43,14.42,1188.93,565.95,9537.24,8505.15,59,56.0,External,High,Procure
2027-03-16,Steel Frame,Supplier_D,968,662,890.9,94.47,2.28,19,22.11,6.94,17.97,908.54,481.27,8133.84,8030.09,68,69.74,External,Medium,Procure
2027-03-17,Gear Assembly,Supplier_A,957,4846,1198.1,58.32,4.17,15,62.89,11.2,12.21,491.17,178.93,7132.07,6895.38,41,61.8,External,High,Procure
2027-03-18,Compressor Unit,Supplier_D,963,3099,390.71,51.76,2.44,21,62.91,7.52,12.34,203.06,86.11,3880.78,4624.47,68,66.27,External,Medium,Procure
2027-03-19,Motor Shaft,Supplier_C,1027,1293,435.0,95.56,2.29,21,70.79,10.35,13.15,833.75,477.2,5800.83,6248.77,38,48.84,External,High,Procure
2027-03-20,Industrial Sensor,Supplier_E,999,3210,1281.53,46.33,4.77,37,20.77,10.25,6.93,901.42,674.86,6969.94,7466.61,45,65.28,External,High,Procure
2027-03-21,Gear Assembly,Supplier_B,960,168,1419.5,43.11,1.17,28,77.25,11.11,15.65,234.71,200.66,6575.5,6926.82,53,58.84,External,High,Procure
2027-03-22,Control Valve,Supplier_A,995,2528,807.26,92.76,4.07,32,71.71,1.74,13.92,704.71,637.62,6901.19,7120.77,64,69.18,External,Medium,Procure
2027-03-23,Bearing Unit,Supplier_C,907,3698,1678.4,82.05,2.93,27,29.86,7.42,17.1,1185.8,514.43,8759.37,8977.41,64,64.05,External,Medium,Procure
2027-03-24,Industrial Sensor,Supplier_D,972,2472,1817.78,65.32,4.78,23,44.33,6.15,15.83,458.87,354.17,8540.37,9001.86,73,65.63,External,Medium,Manufacture
2027-03-25,Hydraulic Pump,Supplier_B,1036,4656,887.97,85.14,2.57,10,64.7,6.4,13.49,432.08,614.77,6935.35,7225.39,79,63.46,External,Medium,Manufacture
2027-03-26,Cooling Fan,Supplier_D,945,943,1944.38,84.49,3.83,6,54.71,6.06,4.9,1093.63,213.18,8307.46,8043.96,73,60.81,External,Medium,Procure
2027-03-27,Industrial Sensor,Supplier_D,917,673,672.89,42.4,1.28,24,28.06,10.21,18.54,229.16,438.39,5289.34,4581.7,44,69.9,External,High,Procure
2027-03-28,Steel Frame,Supplier_D,926,4314,1451.78,80.57,4.72,18,26.11,4.5,8.61,1126.88,516.91,7786.92,6843.61,75,70.06,External,Medium,Procure
2027-03-29,Steel Frame,Supplier_A,907,2696,2049.85,78.45,2.38,10,74.7,6.09,19.36,957.44,439.89,11002.99,10578.31,66,65.91,External,Medium,Procure
2027-03-30,Bearing Unit,Supplier_C,921,4841,1435.12,97.83,3.1,15,30.92,3.21,9.23,529.92,387.88,7638.01,7270.03,70,66.13,External,Medium,Procure
2027-03-31,Motor Shaft,Supplier_A,940,1578,2288.31,98.0,1.55,34,32.05,3.77,4.63,191.9,679.78,9119.71,9072.26,63,73.13,External,Medium,Procure
2027-04-01,Compressor Unit,Supplier_B,893,2173,334.55,62.67,4.78,8,78.16,8.26,17.93,121.09,607.69,4848.73,4787.11,34,58.94,InHouse,High,Procure
2027-04-02,Steel Frame,Supplier_C,957,1613,1553.12,75.39,3.69,35,62.85,2.29,16.31,513.41,593.54,8763.21,9632.3,73,71.14,External,Medium,Manufacture
2027-04-03,Bearing Unit,Supplier_B,997,1068,1492.04,48.48,1.22,27,62.33,3.07,16.15,875.89,808.03,8079.9,8360.66,68,72.79,External,Medium,Procure
2027-04-04,Motor Shaft,Supplier_A,916,2296,1718.81,43.99,1.62,25,53.55,6.81,3.61,636.28,894.48,7518.11,7145.22,68,67.31,External,Medium,Procure
2027-04-05,Control Valve,Supplier_E,1025,1611,2116.84,65.97,2.6,3,59.83,1.48,17.83,912.52,532.12,10160.58,10846.32,70,71.76,External,Medium,Manufacture
2027-04-06,Bearing Unit,Supplier_E,980,754,1869.46,81.39,1.87,21,62.12,2.4,12.74,837.63,346.03,9365.33,9250.36,78,67.09,External,Medium,Procure
2027-04-07,Gear Assembly,Supplier_C,1003,3092,2017.65,74.07,2.22,39,87.75,10.5,10.47,730.2,712.04,9113.48,9396.74,48,52.38,External,High,Procure
2027-04-08,Cooling Fan,Supplier_E,927,4750,864.28,65.78,4.99,32,35.61,10.31,18.44,1164.25,170.78,7269.61,7503.78,41,65.87,External,High,Procure
2027-04-09,Control Valve,Supplier_D,994,4620,1091.24,89.09,3.63,21,35.02,4.83,13.99,901.22,485.97,7737.8,7758.01,74,70.14,External,Medium,Manufacture
2027-04-10,Steel Frame,Supplier_E,907,392,1641.59,87.67,4.69,9,24.01,4.83,4.39,1106.07,495.83,7968.15,8675.19,61,69.03,External,Medium,Procure
2027-04-11,Industrial Sensor,Supplier_E,995,2701,1472.96,83.92,2.74,1,66.07,11.3,11.35,366.38,885.95,8385.77,8093.68,41,50.02,External,High,Procure
2027-04-12,Hydraulic Pump,Supplier_D,963,4626,2410.54,44.62,3.84,4,58.43,1.28,13.46,885.0,892.36,10700.08,10764.4,62,85.42,External,Medium,Procure
2027-04-13,Brake Plate,Supplier_D,979,4512,629.72,87.79,2.84,4,27.79,7.38,18.17,757.58,729.33,6804.0,6353.07,74,64.42,External,Medium,Procure
2027-04-14,Motor Shaft,Supplier_B,901,4593,1007.94,95.17,2.31,26,45.52,7.57,7.04,1116.73,452.06,6621.76,6796.99,73,57.55,External,Medium,Manufacture
2027-04-15,Cooling Fan,Supplier_A,913,1688,1517.34,43.57,3.08,34,32.51,9.67,16.3,661.5,515.14,7724.85,7928.6,48,69.41,External,High,Procure
2027-04-16,Brake Plate,Supplier_C,980,695,2196.32,64.1,2.71,27,43.2,11.47,16.4,407.61,321.78,9380.86,9423.78,32,58.58,External,High,Procure
2027-04-17,Gear Assembly,Supplier_D,909,2693,2337.5,99.3,4.92,15,86.59,4.91,4.3,523.32,755.37,9936.27,9970.29,44,59.27,External,High,Procure
2027-04-18,Brake Plate,Supplier_C,972,2223,972.88,75.95,2.98,32,67.83,5.82,2.31,340.71,684.56,5361.25,5273.81,70,67.98,External,Medium,Procure
2027-04-19,Motor Shaft,Supplier_B,889,2043,354.35,70.81,4.24,7,20.53,8.38,12.47,341.97,705.71,4576.32,4764.64,68,62.87,InHouse,Medium,Procure
2027-04-20,Brake Plate,Supplier_E,988,1015,1169.73,50.65,3.67,14,37.68,11.64,16.21,617.46,167.87,6411.94,6721.06,57,57.55,External,High,Procure
